time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
50510443.0,10016.0,1.0,0.47,-0.66,0.59,0.02
50513427.0,2984.0,0.0,-6.21,5.33,-7.77,0
50520443.0,7016.0,1.0,0.47,-0.65,0.6,0.03
50523427.0,2984.0,0.0,-4.01,3.41,-8.77,0
50527443.0,4016.0,1.0,0.46,-0.64,0.61,0.03
50530427.0,2984.0,0.0,-3.09,2.64,-9.47,0
50537443.0,7016.0,1.0,0.46,-0.63,0.62,0.02
50540427.0,2984.0,0.0,-2.44,3.43,-9.61,0
50547443.0,7016.0,1.0,0.45,-0.63,0.63,0.02
50550427.0,2984.0,0.0,-2.01,4.73,-10.32,0
